gene_id	term_id	DB
ENSG00000148498	GO:0070830	GO
ENSG00000148498	path:hsa04015	KEGG
ENSG00000148498	path:hsa05165	KEGG
ENSG00000148498	R-HSA-446728	Reactome
ENSG00000148498	GO:0022011	GO
ENSG00000148498	GO:0008104	GO
ENSG00000148498	GO:0090162	GO
ENSG00000148498	GO:0031643	GO
ENSG00000148498	R-HSA-1500931	Reactome
ENSG00000148498	GO:0065003	GO
ENSG00000148498	GO:0007409	GO
ENSG00000148498	path:hsa04530	KEGG
ENSG00000148498	R-HSA-421270	Reactome
ENSG00000148498	path:hsa04360	KEGG
ENSG00000285248	GO:0006606	GO
ENSG00000285248	GO:0034504	GO
ENSG00000285248	path:hsa03013	KEGG
ENSG00000196497	GO:0006606	GO
ENSG00000196497	GO:0034504	GO
ENSG00000196497	path:hsa03013	KEGG
ENSG00000143578	path:hsa04022	KEGG
ENSG00000143578	path:hsa04928	KEGG
ENSG00000143578	path:hsa04935	KEGG
ENSG00000143578	path:hsa04728	KEGG
ENSG00000143578	path:hsa04922	KEGG
ENSG00000143578	path:hsa04927	KEGG
ENSG00000143578	path:hsa05030	KEGG
ENSG00000143578	path:hsa05215	KEGG
ENSG00000143578	path:hsa05207	KEGG
ENSG00000143578	path:hsa04926	KEGG
ENSG00000143578	path:hsa04925	KEGG
ENSG00000143578	path:hsa04151	KEGG
ENSG00000143578	path:hsa04916	KEGG
ENSG00000143578	GO:0006357	GO
ENSG00000143578	path:hsa04211	KEGG
ENSG00000143578	path:hsa04931	KEGG
ENSG00000143578	GO:0045944	GO
ENSG00000143578	path:hsa05165	KEGG
ENSG00000143578	path:hsa05020	KEGG
ENSG00000143578	path:hsa05031	KEGG
ENSG00000143578	path:hsa04911	KEGG
ENSG00000143578	path:hsa05034	KEGG
ENSG00000143578	path:hsa05163	KEGG
ENSG00000143578	path:hsa05166	KEGG
ENSG00000143578	path:hsa04261	KEGG
ENSG00000143578	path:hsa04725	KEGG
ENSG00000143578	path:hsa05203	KEGG
ENSG00000143578	path:hsa04024	KEGG
ENSG00000143578	path:hsa04152	KEGG
ENSG00000143578	path:hsa04668	KEGG
ENSG00000143578	path:hsa05161	KEGG
ENSG00000143578	path:hsa05016	KEGG
ENSG00000143578	path:hsa04714	KEGG
ENSG00000143578	path:hsa04934	KEGG
ENSG00000143578	path:hsa04962	KEGG
ENSG00000143578	path:hsa04918	KEGG
ENSG00000143578	path:hsa04915	KEGG
ENSG00000077254	GO:0008277	GO
ENSG00000077254	R-HSA-9675108	Reactome
ENSG00000077254	GO:0006511	GO
ENSG00000077254	GO:0009267	GO
ENSG00000077254	R-HSA-422475	Reactome
ENSG00000077254	GO:0010506	GO
ENSG00000077254	R-HSA-5688426	Reactome
ENSG00000077254	R-HSA-9010553	Reactome
ENSG00000077254	GO:0032092	GO
ENSG00000077254	GO:0051298	GO
ENSG00000077254	R-HSA-5689880	Reactome
ENSG00000077254	GO:0007399	GO
ENSG00000077254	GO:0016579	GO
ENSG00000077254	R-HSA-597592	Reactome
ENSG00000077254	GO:0032091	GO
ENSG00000077254	R-HSA-1266738	Reactome
ENSG00000077254	R-HSA-392499	Reactome
ENSG00000077254	GO:0070536	GO
ENSG00000077254	R-HSA-376176	Reactome
ENSG00000077254	GO:0016477	GO
ENSG00000077254	GO:0050821	GO
ENSG00000077254	GO:0007411	GO
ENSG00000077254	GO:0071108	GO
ENSG00000154845	GO:0007165	GO
ENSG00000154845	GO:0006468	GO
ENSG00000168589	R-HSA-1852241	Reactome
ENSG00000168589	path:hsa05132	KEGG
ENSG00000168589	R-HSA-5620924	Reactome
ENSG00000168589	GO:0007018	GO
ENSG00000168589	R-HSA-5617833	Reactome
ENSG00000156232	GO:0007015	GO
ENSG00000156232	GO:0048041	GO
ENSG00000156232	GO:0006888	GO
ENSG00000156232	GO:0097320	GO
ENSG00000156232	R-HSA-9013405	Reactome
ENSG00000156232	R-HSA-9716542	Reactome
ENSG00000156232	R-HSA-9012999	Reactome
ENSG00000156232	R-HSA-162582	Reactome
ENSG00000156232	R-HSA-194315	Reactome
ENSG00000156232	GO:0034314	GO
ENSG00000156232	GO:0051127	GO
ENSG00000156232	path:hsa04530	KEGG
ENSG00000156232	GO:0030032	GO
ENSG00000196705	GO:0000122	GO
ENSG00000196705	R-HSA-74160	Reactome
ENSG00000196705	R-HSA-73857	Reactome
ENSG00000196705	path:hsa05168	KEGG
ENSG00000196705	R-HSA-212436	Reactome
ENSG00000196705	GO:0043433	GO
ENSG00000196705	GO:0006355	GO
ENSG00000217128	GO:0032008	GO
ENSG00000217128	R-HSA-2262752	Reactome
ENSG00000217128	GO:1905672	GO
ENSG00000217128	GO:0002327	GO
ENSG00000217128	GO:0000122	GO
ENSG00000217128	GO:0002904	GO
ENSG00000217128	R-HSA-8953897	Reactome
ENSG00000217128	GO:0009267	GO
ENSG00000217128	R-HSA-9639288	Reactome
ENSG00000217128	GO:0031334	GO
ENSG00000217128	GO:0032007	GO
ENSG00000217128	GO:2000973	GO
ENSG00000217128	path:hsa04150	KEGG
ENSG00000217128	R-HSA-9711097	Reactome
ENSG00000217128	GO:1904263	GO
ENSG00000217128	GO:0030183	GO
ENSG00000196724	GO:0016237	GO
ENSG00000196724	R-HSA-74160	Reactome
ENSG00000196724	R-HSA-73857	Reactome
ENSG00000196724	path:hsa05168	KEGG
ENSG00000196724	GO:0032434	GO
ENSG00000196724	R-HSA-212436	Reactome
ENSG00000196724	GO:0006357	GO
ENSG00000166938	GO:0006396	GO
ENSG00000166938	GO:0006401	GO
ENSG00000166938	GO:0016075	GO
ENSG00000166938	GO:0006402	GO
ENSG00000166938	path:hsa03018	KEGG
ENSG00000184939	GO:0045893	GO
ENSG00000184939	R-HSA-74160	Reactome
ENSG00000184939	R-HSA-73857	Reactome
ENSG00000184939	path:hsa05168	KEGG
ENSG00000184939	R-HSA-212436	Reactome
ENSG00000184939	GO:0006357	GO
ENSG00000251380	GO:1905748	GO
ENSG00000251380	GO:1905747	GO
ENSG00000251380	GO:0090102	GO
ENSG00000251380	GO:0021650	GO
ENSG00000251380	GO:0021559	GO
ENSG00000251380	GO:0042472	GO
ENSG00000251380	GO:0048839	GO
ENSG00000251380	GO:0007356	GO
ENSG00000251380	GO:0031223	GO
ENSG00000251380	GO:0050885	GO
ENSG00000251380	GO:0090103	GO
ENSG00000251380	GO:0048634	GO
ENSG00000251380	GO:0030432	GO
ENSG00000251380	GO:0097094	GO
ENSG00000251380	GO:0098583	GO
ENSG00000251380	GO:1901078	GO
ENSG00000251380	GO:0071626	GO
ENSG00000251380	GO:0048806	GO
ENSG00000251380	GO:0035112	GO
ENSG00000172061	GO:0030335	GO
ENSG00000172061	GO:0046597	GO
ENSG00000172061	GO:0046813	GO
ENSG00000172061	GO:1903077	GO
ENSG00000112394	path:hsa04919	KEGG
ENSG00000112394	R-HSA-425393	Reactome
ENSG00000112394	GO:0006865	GO
ENSG00000112394	R-HSA-352230	Reactome
ENSG00000112394	R-HSA-382551	Reactome
ENSG00000112394	GO:0015801	GO
ENSG00000112394	path:hsa04974	KEGG
ENSG00000112394	GO:0070327	GO
ENSG00000112394	R-HSA-425407	Reactome
ENSG00000138771	GO:0007015	GO
ENSG00000138771	GO:0007389	GO
ENSG00000138771	GO:0043482	GO
ENSG00000138771	GO:0045176	GO
ENSG00000138771	GO:0000902	GO
ENSG00000177602	GO:0007094	GO
ENSG00000177602	GO:0007064	GO
ENSG00000177602	GO:0035556	GO
ENSG00000177602	GO:0071459	GO
ENSG00000177602	GO:0006468	GO
ENSG00000177602	GO:0000278	GO
ENSG00000181026	GO:0042771	GO
ENSG00000181026	GO:0006396	GO
ENSG00000181026	GO:0010212	GO
ENSG00000177023	R-HSA-168256	Reactome
ENSG00000177023	GO:0002548	GO
ENSG00000177023	GO:0050918	GO
ENSG00000177023	R-HSA-6803157	Reactome
ENSG00000177023	GO:0050829	GO
ENSG00000177023	R-HSA-1461973	Reactome
ENSG00000177023	R-HSA-168249	Reactome
ENSG00000177023	R-HSA-1461957	Reactome
ENSG00000177023	GO:0045087	GO
ENSG00000177023	GO:0050830	GO
ENSG00000177023	GO:1904628	GO
ENSG00000176782	R-HSA-168256	Reactome
ENSG00000176782	GO:0002548	GO
ENSG00000176782	GO:0050918	GO
ENSG00000176782	R-HSA-6803157	Reactome
ENSG00000176782	GO:0050829	GO
ENSG00000176782	R-HSA-1461973	Reactome
ENSG00000176782	R-HSA-168249	Reactome
ENSG00000176782	R-HSA-1461957	Reactome
ENSG00000176782	GO:0045087	GO
ENSG00000176782	GO:0050830	GO
ENSG00000176782	GO:1904628	GO
ENSG00000285034	R-HSA-168256	Reactome
ENSG00000285034	GO:0002548	GO
ENSG00000285034	GO:0050918	GO
ENSG00000285034	R-HSA-6803157	Reactome
ENSG00000285034	GO:0050829	GO
ENSG00000285034	R-HSA-1461973	Reactome
ENSG00000285034	R-HSA-168249	Reactome
ENSG00000285034	R-HSA-1461957	Reactome
ENSG00000285034	GO:0045087	GO
ENSG00000285034	GO:0050830	GO
ENSG00000285034	GO:1904628	GO
ENSG00000277006	R-HSA-168256	Reactome
ENSG00000277006	GO:0002548	GO
ENSG00000277006	GO:0050918	GO
ENSG00000277006	R-HSA-6803157	Reactome
ENSG00000277006	GO:0050829	GO
ENSG00000277006	R-HSA-1461973	Reactome
ENSG00000277006	R-HSA-168249	Reactome
ENSG00000277006	R-HSA-1461957	Reactome
ENSG00000277006	GO:0045087	GO
ENSG00000277006	GO:0050830	GO
ENSG00000277006	GO:1904628	GO
ENSG00000114124	path:hsa04744	KEGG
ENSG00000114124	R-HSA-2514856	Reactome
ENSG00000114124	R-HSA-2514859	Reactome
ENSG00000114124	GO:0009966	GO
ENSG00000114124	path:hsa04062	KEGG
ENSG00000114124	path:hsa04144	KEGG
ENSG00000114124	R-HSA-9709957	Reactome
ENSG00000114124	R-HSA-2187338	Reactome
ENSG00000114124	GO:0022400	GO
ENSG00000114124	GO:0046777	GO
ENSG00000162999	GO:0046330	GO
ENSG00000162999	GO:0043410	GO
ENSG00000162999	GO:0046329	GO
ENSG00000162999	GO:0046328	GO
ENSG00000142528	R-HSA-8953854	Reactome
ENSG00000142528	R-HSA-75067	Reactome
ENSG00000142528	R-HSA-73856	Reactome
ENSG00000142528	R-HSA-111367	Reactome
ENSG00000142528	R-HSA-74160	Reactome
ENSG00000142528	R-HSA-77588	Reactome
ENSG00000142528	R-HSA-73857	Reactome
ENSG00000142528	path:hsa05168	KEGG
ENSG00000142528	GO:0006398	GO
ENSG00000142528	R-HSA-212436	Reactome
ENSG00000142528	GO:0006357	GO
ENSG00000142233	GO:0022008	GO
ENSG00000011198	path:hsa04923	KEGG
ENSG00000011198	GO:0055088	GO
ENSG00000011198	GO:0010898	GO
ENSG00000011198	GO:0010891	GO
ENSG00000011198	GO:0006654	GO
ENSG00000145391	GO:0006974	GO
ENSG00000145391	path:hsa00310	KEGG
ENSG00000145391	GO:0045893	GO
ENSG00000145391	R-HSA-3214841	Reactome
ENSG00000145391	GO:0018027	GO
ENSG00000145391	GO:0006325	GO
ENSG00000145391	R-HSA-4839726	Reactome
ENSG00000145391	GO:0018026	GO
ENSG00000145391	GO:0070828	GO
ENSG00000145391	R-HSA-3247509	Reactome
ENSG00000145391	path:hsa04068	KEGG
ENSG00000145391	path:hsa01100	KEGG
ENSG00000170967	GO:0031647	GO
ENSG00000170967	GO:0010498	GO
ENSG00000170967	GO:0097752	GO
ENSG00000170967	GO:0072711	GO
ENSG00000073060	GO:0044406	GO
ENSG00000073060	GO:0070508	GO
ENSG00000073060	GO:0015914	GO
ENSG00000073060	path:hsa04976	KEGG
ENSG00000073060	GO:0055097	GO
ENSG00000073060	path:hsa04927	KEGG
ENSG00000073060	R-HSA-382551	Reactome
ENSG00000073060	GO:0015920	GO
ENSG00000073060	GO:1902070	GO
ENSG00000073060	GO:0010595	GO
ENSG00000073060	path:hsa05160	KEGG
ENSG00000073060	R-HSA-5653656	Reactome
ENSG00000073060	GO:0034381	GO
ENSG00000073060	GO:0042311	GO
ENSG00000073060	GO:0034384	GO
ENSG00000073060	GO:0010886	GO
ENSG00000073060	GO:0035461	GO
ENSG00000073060	R-HSA-2173782	Reactome
ENSG00000073060	GO:0042632	GO
ENSG00000073060	GO:0043691	GO
ENSG00000073060	GO:0043654	GO
ENSG00000073060	path:hsa04925	KEGG
ENSG00000073060	GO:0010750	GO
ENSG00000073060	R-HSA-3000471	Reactome
ENSG00000073060	path:hsa04975	KEGG
ENSG00000073060	GO:0033344	GO
ENSG00000073060	GO:0034383	GO
ENSG00000073060	GO:0042060	GO
ENSG00000073060	path:hsa04977	KEGG
ENSG00000073060	GO:0070328	GO
ENSG00000073060	R-HSA-8964043	Reactome
ENSG00000073060	GO:0010867	GO
ENSG00000073060	path:hsa04979	KEGG
ENSG00000073060	path:hsa04913	KEGG
ENSG00000073060	path:hsa04145	KEGG
ENSG00000073060	R-HSA-8964011	Reactome
ENSG00000073060	GO:0050764	GO
ENSG00000073060	GO:0032497	GO
ENSG00000073060	R-HSA-174824	Reactome
ENSG00000073060	GO:0034375	GO
ENSG00000073060	path:hsa04934	KEGG
ENSG00000073060	GO:0010899	GO
ENSG00000041988	GO:0045944	GO
ENSG00000166685	GO:0007030	GO
ENSG00000166685	R-HSA-597592	Reactome
ENSG00000166685	GO:0000301	GO
ENSG00000166685	GO:0006891	GO
ENSG00000166685	GO:0070085	GO
ENSG00000166685	R-HSA-199977	Reactome
ENSG00000166685	R-HSA-6807878	Reactome
ENSG00000166685	R-HSA-6811442	Reactome
ENSG00000166685	R-HSA-392499	Reactome
ENSG00000166685	R-HSA-5653656	Reactome
ENSG00000166685	R-HSA-446203	Reactome
ENSG00000166685	R-HSA-6811440	Reactome
ENSG00000166685	R-HSA-948021	Reactome
ENSG00000166685	R-HSA-199991	Reactome
ENSG00000166685	R-HSA-6811438	Reactome
ENSG00000114388	R-HSA-2262752	Reactome
ENSG00000114388	GO:0010508	GO
ENSG00000114388	GO:0033673	GO
ENSG00000114388	R-HSA-8953897	Reactome
ENSG00000114388	GO:0034198	GO
ENSG00000114388	R-HSA-9639288	Reactome
ENSG00000114388	R-HSA-9711097	Reactome
ENSG00000114388	path:hsa04150	KEGG
ENSG00000114388	GO:1904262	GO
ENSG00000239282	R-HSA-2262752	Reactome
ENSG00000239282	GO:1903577	GO
ENSG00000239282	R-HSA-8953897	Reactome
ENSG00000239282	GO:0034198	GO
ENSG00000239282	R-HSA-9639288	Reactome
ENSG00000239282	R-HSA-9711097	Reactome
ENSG00000239282	path:hsa04150	KEGG
ENSG00000239282	GO:1904262	GO
ENSG00000239282	GO:1904263	GO
ENSG00000159714	GO:0006612	GO
ENSG00000159714	GO:0140374	GO
ENSG00000159714	GO:0002230	GO
ENSG00000159714	GO:0018345	GO
ENSG00000159714	GO:1900227	GO
ENSG00000156689	GO:0042758	GO
ENSG00000156689	GO:1903965	GO
ENSG00000156689	R-HSA-1430728	Reactome
ENSG00000156689	R-HSA-159424	Reactome
ENSG00000156689	R-HSA-156580	Reactome
ENSG00000156689	R-HSA-9749641	Reactome
ENSG00000156689	R-HSA-177128	Reactome
ENSG00000156689	R-HSA-9748784	Reactome
ENSG00000156689	GO:0051793	GO
ENSG00000156689	R-HSA-156587	Reactome
ENSG00000156689	R-HSA-177135	Reactome
ENSG00000156689	R-HSA-211859	Reactome
ENSG00000121350	GO:0034599	GO
ENSG00000170881	GO:0036503	GO
ENSG00000170881	R-HSA-532668	Reactome
ENSG00000170881	GO:0016567	GO
ENSG00000170881	R-HSA-597592	Reactome
ENSG00000170881	GO:1904380	GO
ENSG00000170881	R-HSA-901042	Reactome
ENSG00000170881	GO:2000060	GO
ENSG00000170881	GO:0070613	GO
ENSG00000170881	R-HSA-392499	Reactome
ENSG00000170881	GO:0008285	GO
ENSG00000170881	GO:0043161	GO
ENSG00000170881	R-HSA-446203	Reactome
ENSG00000170881	R-HSA-901032	Reactome
ENSG00000170881	GO:0017148	GO
ENSG00000170881	GO:0031648	GO
ENSG00000170881	GO:0060628	GO
ENSG00000166225	R-HSA-9696270	Reactome
ENSG00000166225	R-HSA-5654696	Reactome
ENSG00000166225	R-HSA-5654738	Reactome
ENSG00000166225	R-HSA-2428924	Reactome
ENSG00000166225	R-HSA-190236	Reactome
ENSG00000166225	R-HSA-8853659	Reactome
ENSG00000166225	R-HSA-9006115	Reactome
ENSG00000166225	R-HSA-9675108	Reactome
ENSG00000166225	path:hsa04722	KEGG
ENSG00000166225	R-HSA-5655332	Reactome
ENSG00000166225	R-HSA-170968	Reactome
ENSG00000166225	R-HSA-194315	Reactome
ENSG00000166225	R-HSA-422475	Reactome
ENSG00000166225	R-HSA-5654716	Reactome
ENSG00000166225	R-HSA-5654733	Reactome
ENSG00000166225	R-HSA-5654700	Reactome
ENSG00000166225	R-HSA-5654695	Reactome
ENSG00000166225	R-HSA-5654727	Reactome
ENSG00000166225	GO:2000726	GO
ENSG00000166225	R-HSA-5655302	Reactome
ENSG00000166225	R-HSA-5673001	Reactome
ENSG00000166225	R-HSA-6811558	Reactome
ENSG00000166225	R-HSA-74752	Reactome
ENSG00000166225	R-HSA-112399	Reactome
ENSG00000166225	R-HSA-9696273	Reactome
ENSG00000166225	R-HSA-169893	Reactome
ENSG00000166225	GO:0007185	GO
ENSG00000166225	R-HSA-5654741	Reactome
ENSG00000166225	R-HSA-162582	Reactome
ENSG00000166225	R-HSA-9006925	Reactome
ENSG00000166225	R-HSA-5663202	Reactome
ENSG00000166225	R-HSA-199418	Reactome
ENSG00000166225	path:hsa05205	KEGG
ENSG00000166225	R-HSA-5654687	Reactome
ENSG00000166225	R-HSA-5655253	Reactome
ENSG00000166225	R-HSA-9028731	Reactome
ENSG00000166225	R-HSA-9006934	Reactome
ENSG00000166225	R-HSA-9716542	Reactome
ENSG00000166225	R-HSA-5654693	Reactome
ENSG00000166225	R-HSA-5654720	Reactome
ENSG00000166225	R-HSA-9725370	Reactome
ENSG00000166225	R-HSA-5683057	Reactome
ENSG00000166225	R-HSA-187687	Reactome
ENSG00000166225	R-HSA-5654706	Reactome
ENSG00000166225	R-HSA-1643685	Reactome
ENSG00000166225	R-HSA-1266738	Reactome
ENSG00000166225	R-HSA-9012999	Reactome
ENSG00000166225	R-HSA-5654708	Reactome
ENSG00000166225	R-HSA-166520	Reactome
ENSG00000166225	R-HSA-2219528	Reactome
ENSG00000166225	R-HSA-5654710	Reactome
ENSG00000166225	R-HSA-187037	Reactome
ENSG00000166225	GO:0008543	GO
ENSG00000166225	R-HSA-5654732	Reactome
ENSG00000166225	R-HSA-5654743	Reactome
ENSG00000166225	R-HSA-2219530	Reactome
ENSG00000166225	R-HSA-5684996	Reactome
ENSG00000166225	R-HSA-2404192	Reactome
ENSG00000166225	R-HSA-5655291	Reactome
ENSG00000166225	R-HSA-9700206	Reactome
ENSG00000166225	R-HSA-2428928	Reactome
ENSG00000166225	R-HSA-1257604	Reactome
ENSG00000166225	path:hsa04714	KEGG
ENSG00000166225	R-HSA-74751	Reactome
ENSG00000166225	R-HSA-1226099	Reactome
ENSG00000166225	R-HSA-5654736	Reactome
ENSG00000166225	R-HSA-109704	Reactome
ENSG00000166225	R-HSA-5654726	Reactome
ENSG00000166225	GO:0007186	GO
ENSG00000166225	R-HSA-5654689	Reactome
ENSG00000166225	R-HSA-5654712	Reactome
ENSG00000170476	GO:0008284	GO
ENSG00000170476	GO:0030888	GO
ENSG00000170476	GO:0042127	GO
ENSG00000170476	GO:0033622	GO
ENSG00000170476	GO:0002639	GO
ENSG00000170476	GO:0046626	GO
ENSG00000175894	GO:0007165	GO
ENSG00000175894	GO:0007605	GO
ENSG00000175894	GO:0008593	GO
ENSG00000175894	GO:0034505	GO
ENSG00000158201	R-HSA-1483206	Reactome
ENSG00000158201	GO:0006656	GO
ENSG00000158201	R-HSA-1430728	Reactome
ENSG00000158201	R-HSA-556833	Reactome
ENSG00000158201	R-HSA-1483257	Reactome
ENSG00000158201	R-HSA-1483191	Reactome
ENSG00000158201	GO:0051792	GO
ENSG00000158201	GO:0051793	GO
ENSG00000158201	GO:0046470	GO
ENSG00000065548	GO:0043547	GO
ENSG00000065548	GO:0002181	GO
ENSG00000115207	R-HSA-74160	Reactome
ENSG00000115207	R-HSA-76046	Reactome
ENSG00000115207	R-HSA-74158	Reactome
ENSG00000115207	R-HSA-76066	Reactome
ENSG00000115207	GO:0042797	GO
ENSG00000115207	R-HSA-76061	Reactome
ENSG00000115207	GO:0006383	GO
ENSG00000115207	GO:0042791	GO
ENSG00000054611	GO:1902017	GO
ENSG00000182704	GO:0030178	GO
ENSG00000182704	GO:0061073	GO
ENSG00000182704	GO:0097009	GO
ENSG00000182704	GO:0042632	GO
ENSG00000182704	GO:1904761	GO
ENSG00000182704	GO:0033344	GO
ENSG00000182704	GO:0010468	GO
ENSG00000182704	GO:0042060	GO
ENSG00000182704	GO:0042635	GO
ENSG00000182704	GO:0060122	GO
ENSG00000182704	GO:0021766	GO
ENSG00000182704	GO:0043010	GO
ENSG00000182704	GO:0021960	GO
ENSG00000182704	GO:0006955	GO
ENSG00000182704	GO:0008203	GO
ENSG00000182704	GO:0007179	GO
ENSG00000182704	GO:0032911	GO
ENSG00000182704	GO:0098868	GO
ENSG00000182704	GO:0010977	GO
ENSG00000182704	GO:0003431	GO
ENSG00000130024	GO:0006338	GO
ENSG00000130024	GO:0045663	GO
ENSG00000130024	GO:2000781	GO
ENSG00000130024	path:hsa05225	KEGG
ENSG00000130024	GO:0030071	GO
ENSG00000130024	GO:0045582	GO
ENSG00000130024	GO:2000045	GO
ENSG00000130024	GO:2000819	GO
ENSG00000130024	GO:0045597	GO
ENSG00000130024	GO:0006357	GO
ENSG00000130024	GO:0070316	GO
ENSG00000130024	GO:1902459	GO
ENSG00000129472	GO:0051607	GO
ENSG00000129472	GO:0007030	GO
ENSG00000129472	GO:0016192	GO
ENSG00000129472	GO:0032481	GO
ENSG00000129472	R-HSA-597592	Reactome
ENSG00000129472	GO:0045087	GO
ENSG00000129472	R-HSA-392499	Reactome
ENSG00000129472	GO:0045921	GO
ENSG00000129472	R-HSA-8873719	Reactome
ENSG00000111666	R-HSA-1483206	Reactome
ENSG00000111666	GO:0006656	GO
ENSG00000111666	GO:0006657	GO
ENSG00000111666	path:hsa00564	KEGG
ENSG00000111666	path:hsa05231	KEGG
ENSG00000111666	R-HSA-1430728	Reactome
ENSG00000111666	R-HSA-556833	Reactome
ENSG00000111666	R-HSA-1483257	Reactome
ENSG00000111666	R-HSA-1483191	Reactome
ENSG00000111666	path:hsa00440	KEGG
ENSG00000111666	GO:0001558	GO
ENSG00000111666	GO:0006629	GO
ENSG00000111666	GO:0006663	GO
ENSG00000111666	path:hsa01100	KEGG
ENSG00000111666	path:hsa00565	KEGG
ENSG00000169551	GO:0007283	GO
ENSG00000104881	GO:0050728	GO
ENSG00000104881	R-HSA-6804759	Reactome
ENSG00000104881	R-HSA-74160	Reactome
ENSG00000104881	R-HSA-73857	Reactome
ENSG00000104881	R-HSA-3700989	Reactome
ENSG00000104881	GO:0045597	GO
ENSG00000104881	R-HSA-212436	Reactome
ENSG00000104881	GO:0006357	GO
ENSG00000104881	R-HSA-5633007	Reactome
ENSG00000113391	GO:0014032	GO
ENSG00000113391	GO:0031048	GO
ENSG00000113391	GO:0000381	GO
ENSG00000092096	GO:0015891	GO
ENSG00000092096	R-HSA-917937	Reactome
ENSG00000092096	GO:0006879	GO
ENSG00000092096	R-HSA-382551	Reactome
ENSG00000135966	GO:0034058	GO
ENSG00000135966	GO:0006914	GO
ENSG00000135966	GO:0007179	GO
ENSG00000135966	GO:0007165	GO
ENSG00000135966	GO:0008333	GO
ENSG00000135966	GO:0035542	GO
ENSG00000135966	GO:0006355	GO
ENSG00000061273	R-HSA-212436	Reactome
ENSG00000061273	GO:0045668	GO
ENSG00000061273	R-HSA-2644603	Reactome
ENSG00000061273	R-HSA-3108214	Reactome
ENSG00000061273	R-HSA-350054	Reactome
ENSG00000061273	R-HSA-2894858	Reactome
ENSG00000061273	GO:0006476	GO
ENSG00000061273	GO:0032703	GO
ENSG00000061273	GO:0040029	GO
ENSG00000061273	R-HSA-5663202	Reactome
ENSG00000061273	R-HSA-2644602	Reactome
ENSG00000061273	R-HSA-3108232	Reactome
ENSG00000061273	GO:0016925	GO
ENSG00000061273	R-HSA-2990846	Reactome
ENSG00000061273	R-HSA-597592	Reactome
ENSG00000061273	GO:1901223	GO
ENSG00000061273	R-HSA-1643685	Reactome
ENSG00000061273	R-HSA-73857	Reactome
ENSG00000061273	path:hsa05034	KEGG
ENSG00000061273	R-HSA-392499	Reactome
ENSG00000061273	R-HSA-2644606	Reactome
ENSG00000061273	GO:0090050	GO
ENSG00000061273	path:hsa04613	KEGG
ENSG00000061273	path:hsa05203	KEGG
ENSG00000061273	GO:0050684	GO
ENSG00000061273	R-HSA-74160	Reactome
ENSG00000061273	R-HSA-2894862	Reactome
ENSG00000198252	GO:0062026	GO
ENSG00000198252	GO:0070372	GO
ENSG00000198252	GO:0032091	GO
ENSG00000103888	GO:1900020	GO
ENSG00000103888	R-HSA-2142850	Reactome
ENSG00000103888	GO:0030213	GO
ENSG00000103888	R-HSA-71387	Reactome
ENSG00000103888	GO:0010800	GO
ENSG00000103888	R-HSA-1430728	Reactome
ENSG00000103888	R-HSA-2142845	Reactome
ENSG00000103888	R-HSA-1630316	Reactome
ENSG00000103888	GO:0007605	GO
ENSG00000103888	GO:0030214	GO
ENSG00000103888	GO:0030335	GO
ENSG00000103888	GO:0090314	GO
ENSG00000103888	GO:0051281	GO
ENSG00000110536	GO:2001242	GO
ENSG00000110536	GO:0032049	GO
ENSG00000285206	GO:2001242	GO
ENSG00000285206	GO:0032049	GO
ENSG00000069248	R-HSA-9609690	Reactome
ENSG00000069248	R-HSA-191859	Reactome
ENSG00000069248	R-HSA-4570464	Reactome
ENSG00000069248	R-HSA-69618	Reactome
ENSG00000069248	R-HSA-180910	Reactome
ENSG00000069248	R-HSA-3371453	Reactome
ENSG00000069248	R-HSA-70326	Reactome
ENSG00000069248	R-HSA-1640170	Reactome
ENSG00000069248	R-HSA-9615933	Reactome
ENSG00000069248	R-HSA-162582	Reactome
ENSG00000069248	R-HSA-5619102	Reactome
ENSG00000069248	R-HSA-9609646	Reactome
ENSG00000069248	R-HSA-9716542	Reactome
ENSG00000069248	R-HSA-72306	Reactome
ENSG00000069248	R-HSA-3371556	Reactome
ENSG00000069248	R-HSA-597592	Reactome
ENSG00000069248	R-HSA-5619115	Reactome
ENSG00000069248	R-HSA-159236	Reactome
ENSG00000069248	R-HSA-159227	Reactome
ENSG00000069248	GO:0006913	GO
ENSG00000069248	R-HSA-68882	Reactome
ENSG00000069248	R-HSA-2500257	Reactome
ENSG00000069248	R-HSA-162909	Reactome
ENSG00000069248	R-HSA-168271	Reactome
ENSG00000069248	R-HSA-9610379	Reactome
ENSG00000069248	R-HSA-194441	Reactome
ENSG00000069248	R-HSA-3108214	Reactome
ENSG00000069248	R-HSA-8953854	Reactome
ENSG00000069248	R-HSA-141424	Reactome
ENSG00000069248	R-HSA-2995410	Reactome
ENSG00000069248	path:hsa03013	KEGG
ENSG00000069248	R-HSA-165054	Reactome
ENSG00000069248	R-HSA-168255	Reactome
ENSG00000069248	R-HSA-2262752	Reactome
ENSG00000069248	GO:0000972	GO
ENSG00000069248	R-HSA-159231	Reactome
ENSG00000069248	R-HSA-3301854	Reactome
ENSG00000069248	R-HSA-159230	Reactome
ENSG00000069248	R-HSA-168256	Reactome
ENSG00000069248	R-HSA-5619107	Reactome
ENSG00000069248	R-HSA-71387	Reactome
ENSG00000069248	R-HSA-170822	Reactome
ENSG00000069248	R-HSA-5578749	Reactome
