u	v	score
ENSG00000001629	ENSG00000146247	0.7203011380595502
ENSG00000001629	ENSG00000146587	0.733040386184541
ENSG00000001629	ENSG00000146757	0.7376151610037667
ENSG00000001629	ENSG00000148634	0.7314113103787229
ENSG00000001629	ENSG00000149308	0.7796067710476978
ENSG00000001629	ENSG00000149311	0.7158061815392779
ENSG00000001629	ENSG00000151458	0.7312114458023542
ENSG00000001629	ENSG00000151694	0.7037030377784877
ENSG00000001629	ENSG00000152332	0.7081676935451334
ENSG00000001629	ENSG00000152409	0.7235834294756722
ENSG00000001629	ENSG00000152601	0.7152641740340622
ENSG00000001629	ENSG00000152683	0.7238657686404611
ENSG00000001629	ENSG00000153107	0.7000047612602154
ENSG00000001629	ENSG00000153827	0.7526421060025581
ENSG00000001629	ENSG00000153914	0.7073392619871683
ENSG00000001629	ENSG00000153922	0.740571001931428
ENSG00000001629	ENSG00000153936	0.7001136035692652
ENSG00000001629	ENSG00000155111	0.7134376236988788
ENSG00000001629	ENSG00000155313	0.7110654382175267
ENSG00000001629	ENSG00000156273	0.7148726115472046
ENSG00000001629	ENSG00000156931	0.7129215110467724
ENSG00000001629	ENSG00000157106	0.7392736982549133
ENSG00000001629	ENSG00000157741	0.7155445938696581
ENSG00000001629	ENSG00000157764	0.7867788741156
ENSG00000001629	ENSG00000159256	0.7258750997501592
ENSG00000001629	ENSG00000160551	0.7403530382830856
ENSG00000001629	ENSG00000161048	0.7247742283029316
ENSG00000001629	ENSG00000162378	0.7834065542431032
ENSG00000001629	ENSG00000162402	0.7307476251828077
ENSG00000001629	ENSG00000162664	0.7068451960353584
ENSG00000001629	ENSG00000163320	0.7221724804836306
ENSG00000001629	ENSG00000163539	0.7743075594052486
ENSG00000001629	ENSG00000163558	0.71007414393786
ENSG00000001629	ENSG00000163605	0.7178525139777989
ENSG00000001629	ENSG00000163625	0.7050525660686693
ENSG00000001629	ENSG00000163681	0.7105042255506864
ENSG00000001629	ENSG00000163848	0.760971815634387
ENSG00000001629	ENSG00000163939	0.751510363600309
ENSG00000001629	ENSG00000163946	0.8003819227504977
ENSG00000001629	ENSG00000164031	0.7253250706883791
ENSG00000001629	ENSG00000164073	0.7199616988389153
ENSG00000001629	ENSG00000164151	0.7152961952970096
ENSG00000001629	ENSG00000164187	0.7147319123792654
ENSG00000001629	ENSG00000164190	0.7323862286243269
ENSG00000001629	ENSG00000164327	0.7370149390589789
ENSG00000001629	ENSG00000164463	0.718065644124329
