u	v	score
ENSG00000002330	ENSG00000086504	0.8406721612543965
ENSG00000002330	ENSG00000087191	0.7758646312840937
ENSG00000002330	ENSG00000090273	0.7502924360211891
ENSG00000002330	ENSG00000095906	0.7581421841553986
ENSG00000002330	ENSG00000099624	0.8164641856805707
ENSG00000002330	ENSG00000099795	0.8539973869070125
ENSG00000002330	ENSG00000099800	0.8356605147112307
ENSG00000002330	ENSG00000100865	0.8026613048645602
ENSG00000002330	ENSG00000100908	0.7390522083642048
ENSG00000002330	ENSG00000101246	0.7196179129043397
ENSG00000002330	ENSG00000101473	0.7768210479581363
ENSG00000002330	ENSG00000101940	0.7744799085522207
ENSG00000002330	ENSG00000102030	0.7768852976284093
ENSG00000002330	ENSG00000102103	0.7145094435498528
ENSG00000002330	ENSG00000103024	0.7706399192131675
ENSG00000002330	ENSG00000103227	0.7595089157936268
ENSG00000002330	ENSG00000103363	0.7694065980790709
ENSG00000002330	ENSG00000104524	0.7496822483536889
ENSG00000002330	ENSG00000104679	0.7220548105305782
ENSG00000002330	ENSG00000104823	0.7056301383152863
ENSG00000002330	ENSG00000104825	0.7350635049429841
ENSG00000002330	ENSG00000104969	0.735693805353591
ENSG00000002330	ENSG00000105258	0.7577766805615697
ENSG00000002330	ENSG00000105379	0.8168713672880507
ENSG00000002330	ENSG00000105404	0.7653126737671211
ENSG00000002330	ENSG00000105518	0.8399147617797229
ENSG00000002330	ENSG00000105583	0.7460859090158766
ENSG00000002330	ENSG00000105617	0.7730050130705995
ENSG00000002330	ENSG00000105618	0.7381404847961553
ENSG00000002330	ENSG00000105619	0.7271976198383358
ENSG00000002330	ENSG00000105669	0.8425862631715851
ENSG00000002330	ENSG00000105671	0.7615032889750492
ENSG00000002330	ENSG00000106211	0.71120953311411
ENSG00000002330	ENSG00000106400	0.8751370122111709
ENSG00000002330	ENSG00000107223	0.8226584338808338
ENSG00000002330	ENSG00000107872	0.7492688315154944
ENSG00000002330	ENSG00000107874	0.7614566616889036
ENSG00000002330	ENSG00000108826	0.8094099748637834
ENSG00000002330	ENSG00000108961	0.7300028849383983
ENSG00000002330	ENSG00000110011	0.7461826606380416
ENSG00000002330	ENSG00000110711	0.7379879161185322
ENSG00000002330	ENSG00000110717	0.8346105180598438
ENSG00000002330	ENSG00000111639	0.7205583565996185
ENSG00000002330	ENSG00000111678	0.7755796971454868
ENSG00000002330	ENSG00000111775	0.7030755431663592
ENSG00000002330	ENSG00000112514	0.7498057638731107
ENSG00000002330	ENSG00000112651	0.764549818259688
ENSG00000002330	ENSG00000114388	0.7124209765553131
ENSG00000002330	ENSG00000115268	0.7106917475184389
ENSG00000002330	ENSG00000115274	0.7026788209989994
ENSG00000002330	ENSG00000115286	0.787482981612346
ENSG00000002330	ENSG00000115307	0.7266629663583539
ENSG00000002330	ENSG00000116288	0.7366774116538447
ENSG00000002330	ENSG00000117410	0.7498389314865836
ENSG00000002330	ENSG00000117419	0.7052056187889374
ENSG00000002330	ENSG00000117691	0.7163231608799591
ENSG00000002330	ENSG00000119559	0.7614120373873753
ENSG00000002330	ENSG00000119650	0.7388041874607936
ENSG00000002330	ENSG00000120725	0.8011179790870451
ENSG00000002330	ENSG00000121680	0.8002074650175328
ENSG00000002330	ENSG00000123154	0.761080850204558
ENSG00000002330	ENSG00000123349	0.7381590485426666
ENSG00000002330	ENSG00000123415	0.7486439473612407
ENSG00000002330	ENSG00000124172	0.7845508854028487
ENSG00000002330	ENSG00000124702	0.7348638546746079
ENSG00000002330	ENSG00000125458	0.7415456346972885
ENSG00000002330	ENSG00000125656	0.7149787390255824
ENSG00000002330	ENSG00000125877	0.7460433618556152
ENSG00000002330	ENSG00000125901	0.8138521804386021
ENSG00000002330	ENSG00000125971	0.7723180396912144
ENSG00000002330	ENSG00000126088	0.7537546669320079
ENSG00000002330	ENSG00000126254	0.7818906604370685
ENSG00000002330	ENSG00000126267	0.7933614161286646
ENSG00000002330	ENSG00000126432	0.8434335493663216
ENSG00000002330	ENSG00000126749	0.7607680056596133
ENSG00000002330	ENSG00000126756	0.7276771488561136
ENSG00000002330	ENSG00000126934	0.7532288475358814
ENSG00000002330	ENSG00000129255	0.7396649420548408
ENSG00000002330	ENSG00000129559	0.7008410625177112
ENSG00000002330	ENSG00000130005	0.8111670106518268
ENSG00000002330	ENSG00000130165	0.7573698318848278
ENSG00000002330	ENSG00000130313	0.7825696998173101
ENSG00000002330	ENSG00000130332	0.7136469845039919
ENSG00000002330	ENSG00000130520	0.7161855139756088
ENSG00000002330	ENSG00000130706	0.700874007793436
ENSG00000002330	ENSG00000130724	0.7744760778926622
