u	v	score
ENSG00000005483	ENSG00000149308	0.7597249731943432
ENSG00000005483	ENSG00000149311	0.7335039365262246
ENSG00000005483	ENSG00000153914	0.7285554628237563
ENSG00000005483	ENSG00000155744	0.7218765680742376
ENSG00000005483	ENSG00000157106	0.7550300839364357
ENSG00000005483	ENSG00000157625	0.7063667180859864
ENSG00000005483	ENSG00000157741	0.7830031831864582
ENSG00000005483	ENSG00000157764	0.7933917303764523
ENSG00000005483	ENSG00000158636	0.7175134034563502
ENSG00000005483	ENSG00000158711	0.7580955875666853
ENSG00000005483	ENSG00000159082	0.7124343297190066
ENSG00000005483	ENSG00000160551	0.7235478548779117
ENSG00000005483	ENSG00000162402	0.7003097938153529
ENSG00000005483	ENSG00000162601	0.7429932391784592
ENSG00000005483	ENSG00000162664	0.717978752549265
ENSG00000005483	ENSG00000162924	0.7103493087195637
ENSG00000005483	ENSG00000163625	0.7373649141705286
ENSG00000005483	ENSG00000163635	0.7353431084549786
ENSG00000005483	ENSG00000163939	0.7149690925144783
ENSG00000005483	ENSG00000164219	0.7093793612389557
ENSG00000005483	ENSG00000165288	0.7341485350276049
ENSG00000005483	ENSG00000165494	0.7338854276309295
ENSG00000005483	ENSG00000166439	0.7398387286073054
ENSG00000005483	ENSG00000168769	0.7604212823006402
ENSG00000005483	ENSG00000169967	0.7140496352465519
ENSG00000005483	ENSG00000171634	0.7673262015636
ENSG00000005483	ENSG00000171988	0.7235182334633009
ENSG00000005483	ENSG00000172493	0.7708427714293568
ENSG00000005483	ENSG00000172869	0.7098172645623598
ENSG00000005483	ENSG00000173166	0.71956121977789
ENSG00000005483	ENSG00000173480	0.712000958508173
ENSG00000005483	ENSG00000173517	0.7004905413376756
ENSG00000005483	ENSG00000173575	0.7014712280064636
ENSG00000005483	ENSG00000173611	0.7003499781048185
ENSG00000005483	ENSG00000173889	0.7705845090620348
ENSG00000005483	ENSG00000174485	0.722740171343337
ENSG00000005483	ENSG00000175104	0.726363275083456
ENSG00000005483	ENSG00000177200	0.7446685306644888
ENSG00000005483	ENSG00000177853	0.7058752682501163
ENSG00000005483	ENSG00000181541	0.701481877068837
ENSG00000005483	ENSG00000181555	0.7906339978259639
ENSG00000005483	ENSG00000181827	0.74313482051811
ENSG00000005483	ENSG00000183808	0.7075010431077535
ENSG00000005483	ENSG00000184863	0.7239125617853536
ENSG00000005483	ENSG00000185658	0.7214787971852414
ENSG00000005483	ENSG00000187257	0.7039472691257948
ENSG00000005483	ENSG00000188647	0.7030875925887551
ENSG00000005483	ENSG00000189079	0.7585358225849718
ENSG00000005483	ENSG00000189180	0.7050431214169535
ENSG00000005483	ENSG00000196233	0.7133797800693997
ENSG00000005483	ENSG00000196323	0.7146020901295235
ENSG00000005483	ENSG00000196505	0.7143762155959721
ENSG00000005483	ENSG00000196712	0.7091289657775659
ENSG00000005483	ENSG00000197323	0.7345632966727917
ENSG00000005483	ENSG00000197343	0.7233476337860358
ENSG00000005483	ENSG00000197969	0.7279723899461936
ENSG00000005483	ENSG00000198265	0.7520628517511284
ENSG00000005483	ENSG00000198625	0.7091507775769782
ENSG00000005483	ENSG00000198707	0.7020859523284513
ENSG00000005483	ENSG00000198799	0.7262563180144581
ENSG00000005483	ENSG00000198887	0.7306852218836901
ENSG00000005483	ENSG00000204130	0.7303268339753387
ENSG00000005483	ENSG00000204217	0.7147890715050397
ENSG00000005483	ENSG00000204406	0.7340213219181755
ENSG00000005483	ENSG00000225830	0.7091545753579018
ENSG00000005483	ENSG00000244754	0.7034462058676305
ENSG00000005700	ENSG00000014123	0.721435018100362
ENSG00000005700	ENSG00000074603	0.7222114726256513
ENSG00000005700	ENSG00000082269	0.7068522344419064
ENSG00000005700	ENSG00000159459	0.7101516558608898
ENSG00000005801	ENSG00000116001	0.7170322761169112
ENSG00000005810	ENSG00000005889	0.7834072039479003
ENSG00000005810	ENSG00000008869	0.7035448666474038
ENSG00000005810	ENSG00000010244	0.7212715225549176
